neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,days_before_latest_review,reviews_per_month,calculated_host_listings_count,availability_365
12,1.31694,103.85495,2,90,3,6,8.0,1.3737155789130306,4,76
6,1.30369,103.85004,2,56,2,3,26.0,1.1786549963416462,1,324
14,1.28009,103.84883,2,189,1,1,9.0,0.6931471805599453,2,345
13,1.32846,103.8488,3,137,15,0,1887.0,0.0,157,365
5,1.29394,103.83667,2,40,6,0,1887.0,0.0,11,258
12,1.32956,103.86375,3,201,7,0,1887.0,0.0,203,309
17,1.29979,103.84472,3,369,7,2,30.0,0.8109302162163288,12,79
12,1.32879,103.86403,3,219,7,0,1887.0,0.0,28,264
14,1.27726,103.84503,3,350,2,0,1887.0,0.0,2,164
14,1.30186,103.85495,3,258,1,7,23.0,1.572773928062509,2,297
15,1.2946,103.83182,3,119,3,4,2.0,1.2383742310432684,1,76
5,1.29481,103.83792,2,65,6,0,1887.0,0.0,11,252
5,1.29487,103.83714,2,57,13,0,1887.0,0.0,11,278
13,1.3177,103.84586,2,57,25,0,1887.0,0.0,10,62
13,1.32686,103.84777,3,319,2,5,21.0,1.2781522025001875,7,350
11,1.29724,103.82954,3,146,1,0,1887.0,0.0,25,208
11,1.29576,103.8291,3,139,2,0,1887.0,0.0,25,101
6,1.30047,103.84857,3,258,7,5,3.0,1.6193882432872684,10,235
15,1.29193,103.84288,2,117,10,1,32.0,0.6312717768418578,1,5
13,1.32678,103.84903,3,287,7,0,1887.0,0.0,203,271
12,1.32789,103.86425,3,208,7,0,1887.0,0.0,113,365
4,1.31146,103.88692,3,228,10,2,16.0,0.8458682675776092,8,173
8,1.30649,103.89806,3,350,3,0,1887.0,0.0,76,238
12,1.30768,103.86341,2,99,1,9,1.0,1.776645831418007,1,70
12,1.31395,103.85433,2,90,2,5,27.0,1.3862943611198906,1,25
4,1.31518,103.89041,3,208,1,0,1887.0,0.0,22,0
7,1.29576,103.80738,3,125,21,0,1887.0,0.0,274,26
9,1.33539,103.87864,2,44,30,0,1887.0,0.0,3,76
4,1.31478,103.8849,2,50,90,0,1887.0,0.0,11,365
14,1.29139,103.84912,2,208,1,3,58.0,0.8960880245566357,2,85
12,1.31558,103.85423,3,350,2,0,1887.0,0.0,14,302
12,1.31004,103.86059,2,49,18,1,13.0,0.6931471805599453,112,359
12,1.31679,103.85307,3,281,30,0,1887.0,0.0,141,365
12,1.31286,103.85973,2,58,18,0,1887.0,0.0,83,360
5,1.30026,103.8269,2,161,90,0,1887.0,0.0,1,365
12,1.3286,103.86555,3,287,7,0,1887.0,0.0,114,365
12,1.3292,103.86416,3,250,28,0,1887.0,0.0,114,365
4,1.31478,103.90006,2,49,2,0,1887.0,0.0,6,193
12,1.31963,103.85849,3,344,2,1,44.0,0.5007752879124892,16,342
12,1.30348,103.86147,3,169,21,1,24.0,0.6931471805599453,31,26
6,1.30733,103.84711,3,110,2,3,13.0,1.2325602611778486,38,333
14,1.29959,103.85809,2,100,1,1,16.0,0.6931471805599453,2,0
4,1.31246,103.88665,2,69,2,5,9.0,1.4655675420143985,14,75
4,1.31625,103.89143,2,40,3,2,6.0,1.0986122886681098,1,1
4,1.3107,103.88827,2,65,2,2,29.0,0.9321640810304452,14,74
2,1.28356,103.83081,3,236,1,3,25.0,1.0152306797290584,30,322
4,1.31387,103.88588,3,85,15,0,1887.0,0.0,84,69
10,1.27869,103.84066,2,76,1,2,30.0,0.8458682675776092,1,0
6,1.30385,103.84915,1,131,1,0,1887.0,0.0,14,351
9,1.32921,103.86724,3,281,5,0,1887.0,0.0,16,71
2,1.28807,103.81201,2,31,7,0,1887.0,0.0,1,8
4,1.31372,103.88272,3,128,2,8,5.0,1.7749523509116738,2,151
4,1.31332,103.88528,3,300,2,2,30.0,0.9321640810304452,6,351
1,1.31264,103.79594,2,62,28,1,22.0,0.6931471805599453,14,330
5,1.29651,103.84108,3,319,5,0,1887.0,0.0,1,349
13,1.32895,103.84278,3,368,5,10,0.0,1.9629077254238845,15,154
14,1.28134,103.85301,3,160,90,0,1887.0,0.0,41,365
9,1.33109,103.86784,2,100,90,0,1887.0,0.0,1,90
4,1.30984,103.87609,3,287,3,2,31.0,0.9162907318741551,203,356
13,1.32376,103.84773,3,150,2,1,45.0,0.4946962418361071,1,4
4,1.31345,103.89326,3,381,2,5,14.0,1.599387576580599,7,354
4,1.3105,103.88507,3,169,1,2,19.0,0.7884573603642703,22,157
5,1.29366,103.83692,2,40,14,1,21.0,0.6931471805599453,2,73
14,1.27398,103.84553,3,132,30,0,1887.0,0.0,274,345
4,1.31251,103.88735,3,182,5,0,1887.0,0.0,157,353
13,1.31999,103.85334,3,137,20,0,1887.0,0.0,157,365
2,1.2765,103.81308,2,35,1,0,1887.0,0.0,11,299
12,1.30991,103.86359,2,90,3,3,3.0,1.1969481893889715,1,66
6,1.30072,103.85028,3,140,7,0,1887.0,0.0,67,260
13,1.32344,103.85221,3,168,4,0,1887.0,0.0,113,365
13,1.32823,103.84727,3,168,5,1,41.0,0.5306282510621704,113,365
3,1.30912,103.83751,3,200,90,0,1887.0,0.0,1,177
10,1.28047,103.84747,3,149,80,0,1887.0,0.0,1,179
6,1.30197,103.84886,1,72,1,3,22.0,1.3862943611198906,1,0
14,1.29874,103.85743,2,94,14,1,47.0,0.47623417899637155,1,220
12,1.31538,103.85772,2,22,2,0,1887.0,0.0,1,1
5,1.29485,103.8407,3,125,2,1,14.0,0.6931471805599453,48,338
12,1.31141,103.86142,2,50,18,0,1887.0,0.0,83,362
13,1.32436,103.85267,3,167,28,1,44.0,0.5007752879124892,45,365
7,1.30407,103.78334,3,158,30,0,1887.0,0.0,274,258
14,1.27678,103.84616,2,137,3,1,34.0,0.6043159668533296,1,35
14,1.27408,103.84478,3,206,28,0,1887.0,0.0,34,364
2,1.27746,103.83653,3,199,3,3,17.0,1.2325602611778486,1,10
12,1.32733,103.86258,2,60,5,0,1887.0,0.0,3,335
3,1.30508,103.83442,3,331,1,1,22.0,0.6931471805599453,2,166
10,1.28464,103.84343,2,69,28,1,12.0,0.6931471805599453,112,356
15,1.28719,103.8495,2,250,1,0,1887.0,0.0,8,234
4,1.31249,103.88586,3,199,2,5,2.0,1.599387576580599,6,351
12,1.31098,103.86004,2,90,1,0,1887.0,0.0,20,359
12,1.31159,103.85651,3,189,1,1,36.0,0.5822156198526637,2,8
10,1.2823,103.84441,2,149,1,1,39.0,0.5481214085096876,14,352
2,1.27438,103.8361,3,215,1,0,1887.0,0.0,1,0
6,1.30671,103.84833,3,181,16,0,1887.0,0.0,67,365
12,1.31639,103.85304,3,287,7,1,36.0,0.5822156198526637,203,365
13,1.32912,103.84459,2,58,3,1,26.0,0.6931471805599453,1,178
9,1.32823,103.86799,3,129,7,1,19.0,0.6931471805599453,6,354
12,1.32772,103.86778,3,131,3,2,27.0,0.9477893989335261,6,345
12,1.32694,103.86676,3,129,3,0,1887.0,0.0,7,345
4,1.31371,103.89812,2,81,1,0,1887.0,0.0,1,363
13,1.32417,103.85454,3,128,3,2,3.0,1.0152306797290584,6,352
13,1.32534,103.84075,3,110,180,0,1887.0,0.0,1,363
13,1.32561,103.85509,3,126,7,0,1887.0,0.0,6,358
2,1.26701,103.81512,3,210,3,1,29.0,0.6931471805599453,1,4
6,1.29989,103.85163,3,281,20,1,22.0,0.6931471805599453,67,362
10,1.28324,103.84448,2,150,1,1,15.0,0.6931471805599453,14,361
10,1.28374,103.84493,2,110,1,0,1887.0,0.0,14,359
4,1.3107,103.88739,2,60,7,0,1887.0,0.0,1,0
13,1.32387,103.85389,3,128,3,1,25.0,0.6931471805599453,7,354
7,1.3083,103.79933,2,60,1,3,31.0,1.144222799920162,1,327
4,1.31341,103.88745,3,228,3,0,1887.0,0.0,203,353
12,1.30339,103.86125,3,158,27,0,1887.0,0.0,34,364
11,1.31669,103.82737,3,194,7,1,26.0,0.6931471805599453,19,365
15,1.2924,103.84294,3,106,1,0,1887.0,0.0,1,180
14,1.27707,103.84501,3,299,1,1,16.0,0.6931471805599453,2,331
12,1.31739,103.85318,3,87,3,2,1.0,1.0986122886681098,7,363
10,1.28223,103.84499,2,76,1,1,16.0,0.6931471805599453,14,2
6,1.30005,103.85061,3,235,28,0,1887.0,0.0,67,261
10,1.28116,103.84417,2,69,1,12,0.0,2.5649493574615367,14,2
10,1.28076,103.84563,2,69,1,13,0.0,2.6390573296152584,14,1
10,1.2827,103.84576,2,112,1,1,15.0,0.6931471805599453,14,3
10,1.28094,103.84574,2,106,1,1,14.0,0.6931471805599453,14,1
10,1.28133,103.84417,2,112,1,2,4.0,1.0986122886681098,14,4
10,1.28278,103.84432,2,106,1,1,7.0,0.6931471805599453,14,2
12,1.30191,103.86264,3,117,8,0,1887.0,0.0,274,0
10,1.28294,103.84442,2,118,1,1,22.0,0.6931471805599453,14,1
10,1.28272,103.84578,2,158,1,1,12.0,0.6931471805599453,14,2
10,1.2823,103.84639,2,153,1,0,1887.0,0.0,14,1
6,1.30135,103.85194,3,287,3,0,1887.0,0.0,203,263
5,1.29634,103.83898,3,160,2,0,1887.0,0.0,3,343
5,1.29922,103.83267,2,108,5,1,29.0,0.6931471805599453,5,11
5,1.29748,103.83367,2,68,4,0,1887.0,0.0,5,4
3,1.30576,103.84656,3,110,2,4,14.0,1.4060969884160703,38,328
7,1.30188,103.79698,2,67,1,2,33.0,0.9001613499442714,1,5
3,1.30597,103.84737,3,101,2,2,19.0,1.0986122886681098,38,343
4,1.31876,103.8818,3,131,21,0,1887.0,0.0,274,0
6,1.30665,103.84736,3,106,2,2,23.0,1.0986122886681098,38,337
6,1.30771,103.84712,3,101,2,2,22.0,0.9477893989335261,38,327
12,1.30295,103.86164,3,106,30,0,1887.0,0.0,274,271
6,1.30145,103.86143,3,136,30,0,1887.0,0.0,274,55
12,1.30345,103.86164,3,106,30,0,1887.0,0.0,274,332
12,1.30277,103.86287,3,136,30,0,1887.0,0.0,274,270
12,1.30312,103.86314,3,106,30,0,1887.0,0.0,274,271
3,1.30581,103.84739,3,101,2,0,1887.0,0.0,38,278
12,1.30278,103.86266,3,136,30,0,1887.0,0.0,274,249
12,1.3028,103.86321,3,106,30,0,1887.0,0.0,274,44
12,1.30302,103.86358,3,136,30,0,1887.0,0.0,274,288
9,1.33148,103.86693,3,122,30,0,1887.0,0.0,274,240
9,1.33149,103.86624,3,137,30,0,1887.0,0.0,274,240
12,1.31608,103.85376,3,178,1,2,0.0,1.0986122886681098,2,88
4,1.30964,103.88176,2,69,1,2,18.0,1.0986122886681098,37,352
12,1.3176,103.85013,3,287,3,0,1887.0,0.0,203,365
4,1.3118,103.88306,2,60,1,0,1887.0,0.0,37,365
4,1.31096,103.88291,2,60,1,0,1887.0,0.0,37,360
5,1.29816,103.8423,3,300,3,3,2.0,1.3862943611198906,1,336
12,1.32837,103.86636,3,126,14,1,15.0,0.6931471805599453,6,347
4,1.31161,103.88476,3,176,3,3,13.0,1.3862943611198906,2,223
5,1.2962,103.83899,3,125,2,1,14.0,0.6931471805599453,28,336
12,1.31919,103.86047,2,40,180,0,1887.0,0.0,1,180
13,1.31497,103.84114,3,231,3,0,1887.0,0.0,34,364
7,1.3047,103.78402,2,319,3,0,1887.0,0.0,78,364
5,1.29803,103.83783,3,299,15,3,16.0,1.3862943611198906,10,332
7,1.30274,103.78505,3,349,3,0,1887.0,0.0,34,364
17,1.29901,103.84576,3,368,7,2,18.0,1.0367368849500223,10,364
13,1.31764,103.84744,2,100,1,0,1887.0,0.0,31,32
4,1.31306,103.88675,3,187,3,0,1887.0,0.0,157,349
2,1.26569,103.81606,3,247,1,3,6.0,1.3862943611198906,3,45
13,1.31976,103.84863,2,136,1,2,23.0,1.0986122886681098,31,28
13,1.32734,103.84861,3,158,5,0,1887.0,0.0,113,365
13,1.32697,103.84773,3,131,10,0,1887.0,0.0,141,341
13,1.31819,103.84893,3,106,3,0,1887.0,0.0,15,14
13,1.31841,103.84739,3,119,3,3,15.0,1.3862943611198906,15,25
13,1.32569,103.85366,3,128,7,0,1887.0,0.0,7,365
13,1.32501,103.85432,3,122,14,0,1887.0,0.0,6,365
2,1.28237,103.83282,3,125,1,1,29.0,0.6931471805599453,30,239
4,1.31586,103.88315,3,200,2,1,23.0,0.6931471805599453,1,96
10,1.28469,103.84332,2,49,90,0,1887.0,0.0,83,236
10,1.28151,103.84513,3,160,3,1,19.0,0.6931471805599453,15,35
10,1.28134,103.8472,3,140,3,0,1887.0,0.0,15,45
10,1.28284,103.84667,3,160,3,0,1887.0,0.0,15,16
10,1.28276,103.84528,3,181,3,0,1887.0,0.0,15,48
3,1.30571,103.84696,3,149,2,1,27.0,0.6931471805599453,38,341
15,1.29354,103.84292,3,156,3,0,1887.0,0.0,28,325
4,1.31244,103.87536,3,258,3,0,1887.0,0.0,141,353
2,1.27278,103.83291,3,150,20,0,1887.0,0.0,67,365
10,1.28219,103.84503,3,181,3,0,1887.0,0.0,15,71
4,1.31074,103.89707,3,168,3,0,1887.0,0.0,28,307
10,1.28321,103.8443,1,37,1,2,10.0,1.0367368849500223,14,13
2,1.27991,103.81808,2,100,5,0,1887.0,0.0,1,363
12,1.32787,103.8643,3,200,30,0,1887.0,0.0,141,365
12,1.3267,103.86776,3,128,14,0,1887.0,0.0,7,365
12,1.32709,103.8674,3,122,28,0,1887.0,0.0,7,365
4,1.31431,103.87507,3,281,10,0,1887.0,0.0,203,365
13,1.32446,103.85263,3,131,7,0,1887.0,0.0,7,365
13,1.32364,103.85279,3,131,14,0,1887.0,0.0,7,365
12,1.31741,103.85292,3,299,7,1,17.0,0.6931471805599453,113,365
2,1.28602,103.83412,3,94,3,3,15.0,1.3862943611198906,16,47
13,1.32281,103.85204,3,99,3,1,7.0,0.6931471805599453,31,76
13,1.32315,103.85212,3,99,3,2,10.0,1.0986122886681098,31,72
10,1.28442,103.83526,3,149,3,0,1887.0,0.0,31,62
10,1.28458,103.83514,3,146,3,1,16.0,0.6931471805599453,31,61
2,1.28447,103.8343,3,146,3,0,1887.0,0.0,31,23
15,1.28765,103.84677,3,142,1,0,1887.0,0.0,1,234
12,1.32586,103.86284,2,50,1,1,22.0,0.6931471805599453,3,302
8,1.29967,103.90094,3,328,15,2,26.0,1.0986122886681098,10,165
4,1.3139,103.88149,3,90,1,0,1887.0,0.0,2,216
2,1.28404,103.83383,3,118,3,1,18.0,0.6931471805599453,16,18
5,1.29529,103.83802,2,83,13,0,1887.0,0.0,11,365
5,1.29475,103.83729,2,69,6,0,1887.0,0.0,11,346
5,1.29406,103.83794,2,69,6,0,1887.0,0.0,11,240
2,1.27346,103.83513,2,100,2,0,1887.0,0.0,9,85
4,1.31853,103.88261,2,87,2,0,1887.0,0.0,2,292
2,1.28383,103.83452,2,60,18,0,1887.0,0.0,112,341
2,1.28482,103.83427,2,60,18,0,1887.0,0.0,83,341
2,1.28383,103.83325,2,60,18,0,1887.0,0.0,48,341
2,1.28571,103.83465,2,60,18,0,1887.0,0.0,59,341
2,1.28553,103.83374,3,149,3,0,1887.0,0.0,13,61
2,1.28421,103.8342,3,146,3,0,1887.0,0.0,31,57
2,1.28423,103.83377,3,149,3,0,1887.0,0.0,31,57
13,1.31841,103.84535,3,344,3,0,1887.0,0.0,76,364
5,1.29587,103.83863,2,85,2,0,1887.0,0.0,48,346
4,1.31602,103.88318,3,144,3,1,27.0,0.6931471805599453,3,115
6,1.30403,103.85017,3,181,1,0,1887.0,0.0,27,362
2,1.28423,103.83523,3,100,3,0,1887.0,0.0,31,8
2,1.29098,103.83203,3,172,3,0,1887.0,0.0,31,58
2,1.29087,103.83095,3,172,3,0,1887.0,0.0,31,52
13,1.32703,103.84753,3,150,14,0,1887.0,0.0,114,365
2,1.29037,103.83083,3,196,3,0,1887.0,0.0,31,29
2,1.29139,103.8303,3,196,3,0,1887.0,0.0,31,12
4,1.31477,103.89815,3,89,1,0,1887.0,0.0,1,237
2,1.28961,103.83222,3,281,3,1,27.0,0.6931471805599453,31,31
2,1.28551,103.83401,3,100,3,0,1887.0,0.0,31,75
12,1.31606,103.85635,3,169,3,0,1887.0,0.0,28,334
2,1.28553,103.83376,3,100,3,0,1887.0,0.0,31,78
4,1.31403,103.88109,3,144,3,0,1887.0,0.0,3,115
8,1.30911,103.90174,3,96,1,0,1887.0,0.0,1,239
13,1.32625,103.84632,3,168,3,0,1887.0,0.0,28,320
4,1.31224,103.8856,3,168,3,0,1887.0,0.0,141,327
4,1.31023,103.87679,3,187,20,0,1887.0,0.0,141,365
6,1.30634,103.84744,3,108,2,0,1887.0,0.0,38,351
5,1.29545,103.83626,3,299,3,0,1887.0,0.0,113,361
12,1.31575,103.85593,3,160,7,0,1887.0,0.0,28,341
13,1.32261,103.85243,3,189,4,1,6.0,0.6931471805599453,8,66
12,1.31506,103.8551,3,219,2,1,13.0,0.6931471805599453,2,119
2,1.29038,103.82687,3,108,3,1,7.0,0.6931471805599453,2,70
2,1.29031,103.82714,3,118,3,0,1887.0,0.0,2,89
2,1.29078,103.832,3,172,3,0,1887.0,0.0,13,59
3,1.3072,103.83674,3,119,1,0,1887.0,0.0,1,264
2,1.29049,103.83044,3,196,3,0,1887.0,0.0,13,14
6,1.30751,103.84734,3,68,2,0,1887.0,0.0,38,243
9,1.33229,103.87853,3,94,1,0,1887.0,0.0,1,228
13,1.32664,103.84548,3,150,20,0,1887.0,0.0,141,362
5,1.30023,103.83107,2,81,90,0,1887.0,0.0,1,95
6,1.30075,103.84981,3,194,60,0,1887.0,0.0,141,365
14,1.28039,103.85195,3,219,90,0,1887.0,0.0,1,365
13,1.31582,103.84641,3,110,90,0,1887.0,0.0,1,146
14,1.27421,103.84456,2,83,30,0,1887.0,0.0,3,333
12,1.30956,103.86306,2,60,18,0,1887.0,0.0,48,354
13,1.32041,103.84523,3,96,1,0,1887.0,0.0,1,236
3,1.30583,103.8388,2,100,1,0,1887.0,0.0,2,136
10,1.28222,103.84438,2,128,1,1,10.0,0.6931471805599453,14,358
10,1.28307,103.84382,2,168,1,0,1887.0,0.0,14,359
10,1.28175,103.84313,2,142,1,0,1887.0,0.0,14,360
4,1.31025,103.87662,3,250,3,0,1887.0,0.0,67,327
4,1.31166,103.87637,3,287,3,0,1887.0,0.0,67,327
4,1.30998,103.87635,3,387,3,0,1887.0,0.0,67,319
4,1.31141,103.87597,3,287,3,0,1887.0,0.0,67,348
4,1.3103,103.87672,3,387,3,0,1887.0,0.0,67,353
4,1.31135,103.87802,3,387,3,0,1887.0,0.0,67,265
4,1.31176,103.87756,3,228,3,0,1887.0,0.0,67,349
5,1.2965,103.83238,2,56,1,0,1887.0,0.0,2,1
6,1.3013,103.84731,2,69,1,0,1887.0,0.0,2,3
6,1.30909,103.85588,2,81,1,0,1887.0,0.0,64,365
6,1.30749,103.85384,2,100,1,0,1887.0,0.0,64,365
6,1.30774,103.85446,2,81,1,0,1887.0,0.0,64,365
12,1.2989,103.86095,3,300,3,1,15.0,0.6931471805599453,2,25
12,1.31294,103.85934,2,69,18,0,1887.0,0.0,112,332
6,1.30758,103.8557,2,81,1,0,1887.0,0.0,64,362
6,1.30785,103.85554,2,81,1,0,1887.0,0.0,64,365
6,1.30611,103.84827,3,300,1,0,1887.0,0.0,27,365
3,1.30629,103.84644,3,300,1,0,1887.0,0.0,27,365
3,1.3054,103.83464,3,264,1,1,17.0,0.6931471805599453,1,342
14,1.27567,103.85347,2,167,1,4,2.0,1.6094379124341003,2,198
14,1.27594,103.85281,2,181,1,0,1887.0,0.0,2,180
6,1.30967,103.85442,2,150,1,0,1887.0,0.0,64,365
10,1.28499,103.84341,2,69,90,0,1887.0,0.0,48,355
5,1.29417,103.83985,3,250,1,0,1887.0,0.0,48,320
5,1.29682,103.83903,3,119,2,0,1887.0,0.0,48,345
6,1.31204,103.85361,3,115,1,0,1887.0,0.0,1,237
14,1.28048,103.84868,3,175,1,0,1887.0,0.0,1,234
6,1.30391,103.85855,3,108,1,0,1887.0,0.0,1,228
16,1.30108,103.83788,2,207,1,1,2.0,0.6931471805599453,2,310
2,1.28299,103.83045,3,250,1,0,1887.0,0.0,25,324
11,1.31638,103.8272,3,300,1,0,1887.0,0.0,1,174
4,1.31285,103.88727,3,135,2,2,9.0,1.0986122886681098,16,167
12,1.31306,103.87086,1,49,2,0,1887.0,0.0,2,357
10,1.28249,103.84308,3,144,1,0,1887.0,0.0,1,224
4,1.31352,103.88659,3,168,3,0,1887.0,0.0,141,345
7,1.2922,103.80832,3,119,1,0,1887.0,0.0,1,239
3,1.30619,103.83477,3,312,1,0,1887.0,0.0,1,285
6,1.30122,103.85844,2,119,2,0,1887.0,0.0,2,25
4,1.31455,103.88323,3,14,3,4,1.0,1.6094379124341003,1,34
4,1.31165,103.88729,3,258,3,1,12.0,0.6931471805599453,141,353
4,1.31191,103.88706,3,258,3,0,1887.0,0.0,141,348
2,1.27296,103.83392,2,85,3,0,1887.0,0.0,9,115
6,1.30897,103.85529,2,24,2,0,1887.0,0.0,1,23
5,1.29499,103.83839,3,240,2,0,1887.0,0.0,18,313
5,1.29645,103.83791,3,140,2,0,1887.0,0.0,48,335
5,1.2963,103.8392,3,136,2,0,1887.0,0.0,3,324
13,1.31646,103.84193,3,239,1,0,1887.0,0.0,22,143
10,1.28297,103.84485,2,62,1,0,1887.0,0.0,14,143
10,1.28267,103.8441,2,62,1,0,1887.0,0.0,14,118
12,1.32877,103.86463,2,150,3,0,1887.0,0.0,9,176
8,1.30571,103.8982,3,110,14,0,1887.0,0.0,274,17
10,1.28123,103.84596,2,103,1,0,1887.0,0.0,14,144
12,1.31449,103.87207,1,49,2,0,1887.0,0.0,2,30
13,1.32476,103.85343,3,196,3,0,1887.0,0.0,31,68
13,1.32379,103.85179,3,144,3,0,1887.0,0.0,30,29
13,1.32502,103.8522,3,144,3,0,1887.0,0.0,30,54
12,1.31605,103.85961,1,25,1,1,15.0,0.6931471805599453,8,198
12,1.31475,103.85874,1,26,1,1,17.0,0.6931471805599453,8,189
8,1.30171,103.90113,2,169,2,1,13.0,0.6931471805599453,1,365
10,1.28284,103.84583,2,140,1,0,1887.0,0.0,14,149
10,1.2822,103.84497,3,192,3,0,1887.0,0.0,31,78
10,1.28243,103.84547,3,192,3,0,1887.0,0.0,31,53
12,1.31629,103.85897,2,104,1,0,1887.0,0.0,8,189
12,1.31195,103.86168,2,58,18,0,1887.0,0.0,83,355
14,1.28073,103.85365,3,337,3,0,1887.0,0.0,6,163
4,1.31432,103.88495,3,158,2,0,1887.0,0.0,2,131
2,1.28891,103.80991,2,49,30,0,1887.0,0.0,18,361
13,1.32655,103.8499,3,218,5,0,1887.0,0.0,1,337
12,1.31232,103.86306,2,49,18,0,1887.0,0.0,112,353
6,1.29966,103.85162,3,287,3,0,1887.0,0.0,203,261
12,1.31505,103.86022,1,56,1,1,14.0,0.6931471805599453,8,121
12,1.31604,103.8585,2,200,1,0,1887.0,0.0,8,192
12,1.31361,103.87374,2,32,30,0,1887.0,0.0,1,318
10,1.28202,103.84641,3,160,3,0,1887.0,0.0,2,175
13,1.32819,103.86018,2,210,3,0,1887.0,0.0,9,171
12,1.32956,103.86305,2,200,3,0,1887.0,0.0,9,180
12,1.32643,103.8651,2,39,4,0,1887.0,0.0,9,172
9,1.34063,103.88219,2,60,1,1,15.0,0.6931471805599453,1,1
12,1.31053,103.8607,2,49,18,0,1887.0,0.0,112,365
5,1.29609,103.83879,2,168,5,0,1887.0,0.0,7,329
1,1.33454,103.78424,2,106,1,0,1887.0,0.0,1,90
10,1.28155,103.84492,3,126,3,0,1887.0,0.0,2,168
4,1.31244,103.88486,2,65,90,0,1887.0,0.0,2,365
13,1.32677,103.84385,3,250,7,0,1887.0,0.0,2,147
3,1.30573,103.84727,3,142,2,0,1887.0,0.0,38,340
8,1.30461,103.91195,2,60,1,0,1887.0,0.0,4,345
12,1.31037,103.87328,1,44,1,0,1887.0,0.0,2,313
14,1.2732,103.84483,2,74,30,0,1887.0,0.0,3,251
2,1.2839,103.83217,3,147,2,0,1887.0,0.0,25,363
12,1.312,103.85628,3,99,30,0,1887.0,0.0,274,334
12,1.31229,103.85829,3,111,30,0,1887.0,0.0,274,235
12,1.30347,103.86325,3,161,30,0,1887.0,0.0,274,300
10,1.28287,103.8467,3,192,3,0,1887.0,0.0,31,70
10,1.28307,103.84339,2,58,90,0,1887.0,0.0,48,289
13,1.32212,103.85362,3,333,3,0,1887.0,0.0,9,170
1,1.33964,103.76805,2,39,1,0,1887.0,0.0,1,11
12,1.31397,103.86973,2,28,6,0,1887.0,0.0,4,77
4,1.31114,103.90014,3,99,1,0,1887.0,0.0,2,45
10,1.28156,103.84679,3,151,3,0,1887.0,0.0,31,70
10,1.28169,103.84573,3,151,3,0,1887.0,0.0,31,45
13,1.32627,103.84692,3,158,14,0,1887.0,0.0,113,365
2,1.28261,103.83081,3,186,3,0,1887.0,0.0,13,19
2,1.28343,103.83202,3,146,3,0,1887.0,0.0,31,10
2,1.28333,103.8304,3,146,3,0,1887.0,0.0,31,16
2,1.28387,103.83084,3,186,3,0,1887.0,0.0,31,10
2,1.28241,103.83024,3,186,3,0,1887.0,0.0,13,18
6,1.30074,103.84742,3,237,7,1,2.0,0.6931471805599453,12,159
2,1.28575,103.83442,3,110,30,0,1887.0,0.0,31,261
2,1.28572,103.8338,3,110,30,0,1887.0,0.0,31,93
2,1.28421,103.83395,3,103,30,0,1887.0,0.0,31,277
13,1.32225,103.85026,2,139,3,0,1887.0,0.0,2,32
2,1.28485,103.83413,3,103,30,0,1887.0,0.0,31,269
2,1.28471,103.83428,3,110,30,0,1887.0,0.0,31,356
2,1.28616,103.83393,3,112,30,0,1887.0,0.0,31,323
2,1.28598,103.83356,3,124,30,0,1887.0,0.0,31,365
2,1.28438,103.83405,3,110,30,0,1887.0,0.0,31,340
2,1.28644,103.83365,3,110,30,0,1887.0,0.0,31,254
2,1.2844,103.83507,3,103,30,0,1887.0,0.0,31,303
2,1.2851,103.83403,3,110,30,0,1887.0,0.0,31,347
2,1.28646,103.83428,3,112,30,0,1887.0,0.0,31,322
4,1.31565,103.88303,3,222,2,0,1887.0,0.0,2,358
4,1.31174,103.8765,3,199,3,0,1887.0,0.0,113,365
4,1.31151,103.88519,3,237,3,0,1887.0,0.0,203,358
2,1.28601,103.83437,3,112,30,0,1887.0,0.0,31,334
2,1.28445,103.83434,3,112,30,0,1887.0,0.0,31,314
2,1.28565,103.83358,3,124,30,0,1887.0,0.0,31,365
2,1.28627,103.83411,3,124,30,0,1887.0,0.0,31,362
2,1.28511,103.83385,3,124,30,0,1887.0,0.0,31,300
2,1.28452,103.83418,3,110,30,0,1887.0,0.0,31,350
2,1.28463,103.83429,3,110,30,0,1887.0,0.0,31,333
2,1.28447,103.83446,3,112,30,0,1887.0,0.0,31,348
4,1.31457,103.89374,2,75,15,0,1887.0,0.0,1,14
7,1.27985,103.78751,3,160,3,0,1887.0,0.0,31,61
16,1.30237,103.84028,3,300,6,0,1887.0,0.0,34,364
12,1.31062,103.86345,2,49,18,0,1887.0,0.0,112,334
4,1.3153,103.88853,3,185,1,0,1887.0,0.0,1,144
13,1.31573,103.84347,3,239,1,0,1887.0,0.0,22,131
4,1.31141,103.88428,3,189,1,0,1887.0,0.0,22,157
4,1.3133,103.88881,3,139,2,0,1887.0,0.0,16,178
4,1.31468,103.88716,3,219,2,0,1887.0,0.0,16,168
13,1.32553,103.8538,3,125,3,0,1887.0,0.0,3,360
4,1.3128,103.88672,3,199,3,0,1887.0,0.0,203,365
12,1.31312,103.85894,3,136,30,0,1887.0,0.0,274,303
6,1.306,103.85348,2,140,1,0,1887.0,0.0,109,180
12,1.31348,103.86028,3,136,30,0,1887.0,0.0,274,353
4,1.31346,103.88585,3,208,3,0,1887.0,0.0,28,349
